iter	MultiClass
3301	0.1957951917
3302	0.1957548768
3303	0.1957040433
3304	0.1956635776
3305	0.1956022938
3306	0.1955835276
3307	0.1955377231
3308	0.1955132032
3309	0.1954771307
3310	0.195446403
3311	0.1954235337
3312	0.1953974572
3313	0.1953632541
3314	0.1953231827
3315	0.1952937953
3316	0.1952180445
3317	0.1951983484
3318	0.1951578819
3319	0.1951303152
3320	0.1951040947
3321	0.1950505192
3322	0.1950190933
3323	0.1949790855
3324	0.1949509622
3325	0.1949284015
3326	0.1948583023
3327	0.1948447306
3328	0.1948196847
3329	0.1947833391
3330	0.1947175552
3331	0.1946879348
3332	0.1946658794
3333	0.194625779
3334	0.1945737184
3335	0.1945066034
3336	0.1944694971
3337	0.194430007
3338	0.1943877494
3339	0.1943368681
3340	0.1943110666
3341	0.1942854989
3342	0.1942108744
3343	0.1941644323
3344	0.1941475074
3345	0.1941109
3346	0.1940272946
3347	0.194012414
3348	0.1939829065
3349	0.1939588641
3350	0.1939321966
3351	0.1938849828
3352	0.1938627743
3353	0.1937940401
3354	0.1937693181
3355	0.1937493785
3356	0.1937128895
3357	0.1936466789
3358	0.1936090161
3359	0.1935893606
3360	0.1935619924
3361	0.1935075406
3362	0.1934801757
3363	0.1934330326
3364	0.1933561042
3365	0.1932904694
3366	0.1932612523
3367	0.1932336234
3368	0.1931788208
3369	0.1931538322
3370	0.1931285748
3371	0.1930515574
3372	0.1930146528
3373	0.1929809373
3374	0.1929591714
3375	0.1929120727
3376	0.1928871503
3377	0.1928558972
3378	0.1928244139
3379	0.1927825271
3380	0.1927602869
3381	0.1927297426
3382	0.1926820017
3383	0.1926639774
3384	0.1925962618
3385	0.1925538872
3386	0.1924554331
3387	0.192427035
3388	0.192392558
3389	0.1923725825
3390	0.1923229979
3391	0.1922664673
3392	0.1922365249
3393	0.1922131569
3394	0.1921725069
3395	0.1921545336
3396	0.192123078
3397	0.1920963928
3398	0.192069919
3399	0.1920525999
3400	0.192016016
3401	0.1919308674
3402	0.191905891
3403	0.191878037
3404	0.1918303365
3405	0.1917940197
3406	0.1917697092
3407	0.1917471
3408	0.1917181954
3409	0.1916965121
3410	0.1916399304
3411	0.1916144746
3412	0.1915478005
3413	0.1915209506
3414	0.1915037616
3415	0.1914428513
3416	0.1913890621
3417	0.1913559967
3418	0.1913178903
3419	0.1912820857
3420	0.1912462745
3421	0.1912043495
3422	0.1911173379
3423	0.1910974132
3424	0.1910506752
3425	0.1910275834
3426	0.1910109872
3427	0.190986436
3428	0.1909590843
3429	0.1908966268
3430	0.1908601428
3431	0.190797159
3432	0.190759777
3433	0.1907513679
3434	0.1907344175
3435	0.1907111256
3436	0.1906689518
3437	0.1906178733
3438	0.1905846914
3439	0.1905346189
3440	0.1904838213
3441	0.1904345081
3442	0.1903508631
3443	0.1903186736
3444	0.1902972436
3445	0.1902606609
3446	0.1902245647
3447	0.1901784947
3448	0.1901557048
3449	0.1901332709
3450	0.1900980579
3451	0.190065489
3452	0.1900292305
3453	0.1899879735
3454	0.189952441
3455	0.1899128944
3456	0.1898582147
3457	0.1898291073
3458	0.189813513
3459	0.1897721342
3460	0.1897532332
3461	0.1897131971
3462	0.1896808364
3463	0.1896549025
3464	0.189626389
3465	0.1895791695
3466	0.1895499267
3467	0.1894496789
3468	0.1894121141
3469	0.1893763928
3470	0.1893368556
3471	0.1893126807
3472	0.1892811545
3473	0.1892472942
3474	0.1892047455
3475	0.1891465782
3476	0.189132669
3477	0.189116609
3478	0.1890964762
3479	0.1890604127
3480	0.189038251
3481	0.1889943071
3482	0.1889561364
3483	0.1889210528
3484	0.1888983505
3485	0.1888751037
3486	0.1888454245
3487	0.188798897
3488	0.188743241
3489	0.1887065239
3490	0.188654092
3491	0.1886009729
3492	0.1885444397
3493	0.1885100206
3494	0.1884755249
3495	0.1884209551
3496	0.1883970383
3497	0.1883638663
3498	0.1883346623
3499	0.1882953404
3500	0.1882671678
3501	0.1882247367
3502	0.1881872503
3503	0.1881650746
3504	0.1881458698
3505	0.1881267257
3506	0.1881066079
3507	0.1880545628
3508	0.1879930844
3509	0.1879680982
3510	0.1879562539
3511	0.1879383119
3512	0.1878995991
3513	0.1878245057
3514	0.1877843413
3515	0.1877586541
3516	0.1877235865
3517	0.1876569032
3518	0.1876136402
3519	0.1875863833
3520	0.1875659318
3521	0.1875078601
3522	0.1874789151
3523	0.1874509687
3524	0.1874075468
3525	0.1873931221
3526	0.1873719915
3527	0.1873549447
3528	0.1873061792
3529	0.1872833809
3530	0.1872259359
3531	0.1872000214
3532	0.187137283
3533	0.1871113926
3534	0.1870677848
3535	0.187031485
3536	0.1870116526
3537	0.186996257
3538	0.1869575726
3539	0.1869202836
3540	0.1868953765
3541	0.186865795
3542	0.1868436704
3543	0.1868167668
3544	0.1867699412
3545	0.1867236336
3546	0.186694664
3547	0.1866161271
3548	0.1865930762
3549	0.1865477134
3550	0.1865063731
3551	0.1864768796
3552	0.1864389318
3553	0.1863988991
3554	0.1863720915
3555	0.1863459889
3556	0.1863183212
3557	0.1862991512
3558	0.186258244
3559	0.1862171519
3560	0.1862039509
3561	0.1861495515
3562	0.1861264593
3563	0.1860818876
3564	0.1860455421
3565	0.1860268223
3566	0.1859836032
3567	0.1859478259
3568	0.1859186416
3569	0.1858931614
3570	0.1858635019
3571	0.1858347905
3572	0.1857979202
3573	0.1857679386
3574	0.1857433067
3575	0.1857142091
3576	0.185675367
3577	0.1856404334
3578	0.1855858509
3579	0.1855581858
3580	0.1855298174
3581	0.1854733556
3582	0.185441448
3583	0.1853968834
3584	0.1853239728
3585	0.1852767025
3586	0.1852629346
3587	0.1852288624
3588	0.1851955135
3589	0.185147244
3590	0.1851047619
3591	0.1850936523
3592	0.1850611934
3593	0.185028661
3594	0.1850189785
3595	0.1849874353
3596	0.1849532185
3597	0.1849232014
3598	0.1848523324
3599	0.1848200018
3600	0.1847431026
3601	0.1846984926
3602	0.1846772476
3603	0.1846666895
3604	0.1846450484
3605	0.1846187975
3606	0.1845803336
3607	0.1845521615
3608	0.1845250648
3609	0.1844852157
3610	0.1844522499
3611	0.1844288161
3612	0.1844018024
3613	0.1843502532
3614	0.1843280822
3615	0.1842743476
3616	0.1842550137
3617	0.1842113075
3618	0.1841905235
3619	0.184126141
3620	0.1840887852
3621	0.1840306204
3622	0.1839881272
3623	0.1839524122
3624	0.1839270242
3625	0.1838966423
3626	0.1838625628
3627	0.1838349486
3628	0.183809079
3629	0.1837902043
3630	0.1837458016
3631	0.1837167716
3632	0.1837004804
3633	0.1836752164
3634	0.1836406089
3635	0.1835794903
3636	0.1835465574
3637	0.18351191
3638	0.1834616579
3639	0.1834311356
3640	0.1834121782
3641	0.1833710253
3642	0.1833439185
3643	0.1833173186
3644	0.183268994
3645	0.1832413724
3646	0.183196286
3647	0.1831626913
3648	0.1831448879
3649	0.1831044652
3650	0.1830591153
3651	0.1830376433
3652	0.1830025024
3653	0.1829732917
3654	0.1829237431
3655	0.1828813818
3656	0.1828612165
3657	0.1828481747
3658	0.1828165518
3659	0.1827627919
3660	0.1827504502
3661	0.1827146726
3662	0.1826896705
3663	0.1826626338
3664	0.1826266939
3665	0.1826021092
3666	0.1825654624
3667	0.1825158949
3668	0.1824857611
3669	0.1824230864
3670	0.1823707822
3671	0.1823415101
3672	0.1823217933
3673	0.1822929598
3674	0.1822464056
3675	0.182198364
3676	0.1821708448
3677	0.1821376123
3678	0.1820913908
3679	0.1820685243
3680	0.1820485141
3681	0.1820038094
3682	0.1819336902
3683	0.1818861453
3684	0.1818674456
3685	0.1818342451
3686	0.1818211623
3687	0.1818007977
3688	0.1817587392
3689	0.1817213881
3690	0.1816791217
3691	0.18163344
3692	0.1815959704
3693	0.1815686827
3694	0.1815499014
3695	0.1815002969
3696	0.1814772852
3697	0.1814468481
3698	0.1814242209
3699	0.1814028805
3700	0.1813697971
3701	0.1813309601
3702	0.1812701068
3703	0.1812502466
3704	0.1812196131
3705	0.1811876739
3706	0.1811711551
3707	0.1811438392
3708	0.1811166334
3709	0.1810680554
3710	0.181025426
3711	0.1809993711
3712	0.1809768906
3713	0.180918646
3714	0.1808859627
3715	0.1808551291
3716	0.1808189402
3717	0.180799313
3718	0.1807814487
3719	0.180746499
3720	0.1806895386
3721	0.1806618668
3722	0.1806170149
3723	0.1806099238
3724	0.1805664455
3725	0.1805541673
3726	0.1805393547
3727	0.1805105864
3728	0.1804836828
3729	0.180466795
3730	0.1804471938
3731	0.1804034191
3732	0.1803603364
3733	0.1802879908
3734	0.1802416229
3735	0.1802118313
3736	0.1801570315
3737	0.1801368363
3738	0.1800843617
3739	0.180041196
3740	0.1800235571
3741	0.1800012506
3742	0.1799594255
3743	0.1798990156
3744	0.1798582486
3745	0.1798321293
3746	0.1798068837
3747	0.1797876863
3748	0.1797621552
3749	0.1797490179
3750	0.1797237397
3751	0.1796897098
3752	0.1796655248
3753	0.1796336413
3754	0.1795960882
3755	0.1795537672
3756	0.1795226247
3757	0.1794837884
3758	0.1794422138
3759	0.1794293802
3760	0.1793886431
3761	0.1793494873
3762	0.179315113
3763	0.1792782562
3764	0.1792495706
3765	0.1791969997
3766	0.179160324
3767	0.1791474847
3768	0.179136894
3769	0.1791182926
3770	0.1790923286
3771	0.1790562825
3772	0.1790240819
3773	0.1790032738
3774	0.1789894328
3775	0.1789756803
3776	0.1789420083
3777	0.1789162814
3778	0.1788716584
3779	0.1788437277
3780	0.1788185108
3781	0.1787874141
3782	0.1787693674
3783	0.178728993
3784	0.1786954705
3785	0.1786677274
3786	0.1786477367
3787	0.1786162954
3788	0.1785746689
3789	0.178511867
3790	0.1784901441
3791	0.1784334359
3792	0.1784190336
3793	0.1783990572
3794	0.1783734173
3795	0.1783447142
3796	0.1783207655
3797	0.1782560621
3798	0.1782254787
3799	0.1782008761
3800	0.1781872436
3801	0.1781608575
3802	0.1781352295
3803	0.1781022188
3804	0.178064223
3805	0.1780427465
3806	0.177975845
3807	0.1779505234
3808	0.177889185
3809	0.1778657758
3810	0.1778416853
3811	0.1778212182
3812	0.177789528
3813	0.1777228621
3814	0.177703585
3815	0.1776707188
3816	0.177638324
3817	0.1775769133
3818	0.177544078
3819	0.177496795
3820	0.1774788573
3821	0.1774574256
3822	0.1774199598
3823	0.1773901753
3824	0.1773498338
3825	0.177271763
3826	0.1772187404
3827	0.1772042424
3828	0.1771761631
3829	0.1771548892
3830	0.1771113162
3831	0.1770774192
3832	0.1770415906
3833	0.1770085213
3834	0.1769655505
3835	0.1769450469
3836	0.1769187502
3837	0.1768645523
3838	0.1768324884
3839	0.1768049755
3840	0.1767649496
3841	0.1767435497
3842	0.176701033
3843	0.1766856667
3844	0.1766261479
3845	0.1766040847
3846	0.1765921568
3847	0.1765639321
3848	0.1765407638
3849	0.1764801553
3850	0.1764535351
3851	0.1764272591
3852	0.1764020607
3853	0.1763908472
3854	0.1763306212
3855	0.176301548
3856	0.1762764306
3857	0.1762348474
3858	0.1762025669
3859	0.1761828548
3860	0.1761591608
3861	0.1761150464
3862	0.1760751996
3863	0.1760578485
3864	0.1760347542
3865	0.176000321
3866	0.1759630156
3867	0.1759281748
3868	0.1758569099
3869	0.17582381
3870	0.1757979204
3871	0.1757854411
3872	0.1757341816
3873	0.1757060108
3874	0.175686143
3875	0.1756150368
3876	0.1755835374
3877	0.1755702892
3878	0.1755404046
3879	0.1755223192
3880	0.1754668655
3881	0.1754431771
3882	0.1754181487
3883	0.1754056961
3884	0.1753723339
3885	0.1753479944
3886	0.1753150943
3887	0.1752710162
3888	0.1752491569
3889	0.1752304201
3890	0.1751912468
3891	0.1751545651
3892	0.1751280545
3893	0.1750832769
3894	0.1750622528
3895	0.1750339696
3896	0.1749926883
3897	0.1749582077
3898	0.1749437176
3899	0.1749304904
3900	0.1748849017
3901	0.1748605324
3902	0.1748057658
3903	0.1747765537
3904	0.1747406128
3905	0.1747085963
3906	0.1746915133
3907	0.1746602585
3908	0.1746068126
3909	0.1745760937
3910	0.174534568
3911	0.1745111376
3912	0.1744828705
3913	0.1744529651
3914	0.1744346213
3915	0.1743813227
3916	0.1743577024
3917	0.1743266594
3918	0.1743094571
3919	0.1742873774
3920	0.1742381684
3921	0.174217867
3922	0.174175214
3923	0.1741329343
3924	0.1740927249
3925	0.1740750611
3926	0.1740607225
3927	0.173984559
3928	0.1739683871
3929	0.1739420492
3930	0.1739189938
3931	0.1738939777
3932	0.1738634708
3933	0.1738495186
3934	0.1738112533
3935	0.1737852816
3936	0.1737534502
3937	0.1737146399
3938	0.1736680436
3939	0.1736558516
3940	0.1736261538
3941	0.1736019007
3942	0.1735800425
3943	0.1735413018
3944	0.1735068974
3945	0.1734725954
3946	0.1734364048
3947	0.1734009372
3948	0.1733750711
3949	0.1733097696
3950	0.1732931055
3951	0.1732601148
3952	0.1732227578
3953	0.1731972763
3954	0.1731656493
3955	0.1731507112
3956	0.1731255417
3957	0.1730765953
3958	0.1730534568
3959	0.1730113991
3960	0.17298472
3961	0.1729599025
3962	0.1729121856
3963	0.1728700458
3964	0.1728445477
3965	0.1728080516
3966	0.1727885795
3967	0.1727612474
3968	0.172723758
3969	0.1726904909
3970	0.1726725386
3971	0.1726523269
3972	0.172609824
3973	0.1726004173
3974	0.1725822157
3975	0.172573378
3976	0.172555644
3977	0.1725299403
3978	0.1724709284
3979	0.1724402482
3980	0.1723849615
3981	0.1723485593
3982	0.1723288319
3983	0.1723080212
3984	0.172289019
3985	0.1722590595
3986	0.1722347883
3987	0.1721870814
3988	0.1721622738
3989	0.1721464852
3990	0.1721161592
3991	0.1720837346
3992	0.1720456832
3993	0.1720116795
3994	0.1719743347
3995	0.1719412965
3996	0.1719116205
3997	0.1718809297
3998	0.1718428863
3999	0.1717903713
4000	0.1717664607
4001	0.171743904
4002	0.1717239994
4003	0.171701009
4004	0.1716713818
4005	0.1716395422
4006	0.1716133644
4007	0.1715973377
4008	0.1715654907
4009	0.1715452608
4010	0.1715074295
4011	0.1714661248
4012	0.1714474006
4013	0.1714169656
4014	0.1713895101
4015	0.1713682207
4016	0.1713474408
4017	0.1713121534
4018	0.1712416884
4019	0.1712302531
4020	0.1712095601
4021	0.1711956596
4022	0.1711595755
4023	0.1711334273
4024	0.1711226379
4025	0.1711085185
4026	0.1710654948
4027	0.1710472646
4028	0.1710169562
4029	0.1710078773
4030	0.1709727704
4031	0.1709481305
4032	0.1709272756
4033	0.1708962149
4034	0.1708485846
4035	0.1708357679
4036	0.1708016441
4037	0.1707729947
4038	0.1707424094
4039	0.1707228395
4040	0.170698318
4041	0.1706427685
4042	0.1706157903
4043	0.1705682276
4044	0.1705389196
4045	0.1705161938
4046	0.1704827185
4047	0.1704653618
4048	0.1704176745
4049	0.1703919559
4050	0.1703725482
4051	0.1703057395
4052	0.1702689893
4053	0.1702268262
4054	0.1702044085
4055	0.1701755393
4056	0.1701532111
4057	0.1701199771
4058	0.1700928058
4059	0.1700763563
4060	0.1700419318
4061	0.170017935
4062	0.1699801104
4063	0.1699598924
4064	0.1699359247
4065	0.1699188577
4066	0.1698953112
4067	0.1698798655
4068	0.1698558014
4069	0.1698376165
4070	0.1698179788
4071	0.1697626114
4072	0.1697361495
4073	0.169682206
4074	0.1696282685
4075	0.1695900489
4076	0.1695609818
4077	0.1695413446
4078	0.1695154185
4079	0.1694729677
4080	0.1694511469
4081	0.1694136044
4082	0.1693686199
4083	0.169355965
4084	0.1693295144
4085	0.1693178541
4086	0.1692490323
4087	0.1692100552
4088	0.1691706014
4089	0.1691398043
4090	0.1691211402
4091	0.1690943409
4092	0.1690526194
4093	0.1690164171
4094	0.1689951331
4095	0.1689789434
4096	0.1689635882
4097	0.1689378078
4098	0.1689004765
4099	0.1688346747
4100	0.168817216
4101	0.1688086465
4102	0.1687739332
4103	0.1687267221
4104	0.1686985181
4105	0.1686837499
4106	0.1686659851
4107	0.1686021012
4108	0.1685915661
4109	0.1685640787
4110	0.1685228721
4111	0.1684865798
4112	0.1684618438
4113	0.1684212965
4114	0.168401712
4115	0.1683842033
4116	0.1683518031
4117	0.1682880474
4118	0.1682672844
4119	0.168238668
4120	0.1681991296
4121	0.1681683774
4122	0.1681560159
4123	0.168139106
4124	0.168108681
4125	0.1680776414
4126	0.1680518201
4127	0.1680048208
4128	0.1679738225
4129	0.1679476463
4130	0.1679185767
4131	0.1679002382
4132	0.1678766448
4133	0.1678338599
4134	0.1678069348
4135	0.1677568207
4136	0.1677381373
4137	0.167707886
4138	0.167684807
4139	0.1676516716
4140	0.1676335599
4141	0.1676107931
4142	0.1675799177
4143	0.1675549456
4144	0.1675347924
4145	0.1675081531
4146	0.1674798574
4147	0.1674419804
4148	0.1674011699
4149	0.1673832973
4150	0.1673626914
4151	0.1673426288
4152	0.1673340115
4153	0.1672940911
4154	0.1672610129
4155	0.1672234542
4156	0.1671387401
4157	0.1671138262
4158	0.1671023902
4159	0.167064786
4160	0.1670476825
4161	0.1670303633
4162	0.1670064091
4163	0.1669941947
4164	0.1669724045
4165	0.1669506259
4166	0.1669183636
4167	0.1668873963
4168	0.1668457462
4169	0.1668140943
4170	0.1667567854
4171	0.1667231198
4172	0.166678339
4173	0.166639988
4174	0.1666222828
4175	0.166585967
4176	0.1665585622
4177	0.1665248869
4178	0.1664838002
4179	0.166452062
4180	0.1664045102
4181	0.1663761939
4182	0.1663562984
4183	0.1663290425
4184	0.166305776
4185	0.1662864051
4186	0.1662674864
4187	0.1662482337
4188	0.1662179266
4189	0.1661976261
4190	0.1661617567
4191	0.166126214
4192	0.1660739424
4193	0.1660288335
4194	0.1660055727
4195	0.1659793159
4196	0.165945893
4197	0.1659281146
4198	0.1658964819
4199	0.1658877877
4200	0.1658372367
4201	0.1658040208
4202	0.1657731368
4203	0.1657528765
4204	0.1657387737
4205	0.1657258462
4206	0.1656798567
4207	0.1656603625
4208	0.1656214054
4209	0.1655960312
4210	0.1655746279
4211	0.1655147957
4212	0.165494955
4213	0.1654625476
4214	0.1654321712
4215	0.1654180228
4216	0.1653895219
4217	0.1653657209
4218	0.1653417006
4219	0.1653035947
4220	0.1652779397
4221	0.1652183285
4222	0.1652024866
4223	0.1651898293
4224	0.1651270168
4225	0.1650901339
4226	0.1650652979
4227	0.1650456834
4228	0.1650255416
4229	0.1649942313
4230	0.1649612792
4231	0.1649253756
4232	0.164888298
4233	0.1648532177
4234	0.1648155925
4235	0.1647829684
4236	0.1647494889
4237	0.1647165181
4238	0.1646798517
4239	0.1646264247
4240	0.164577406
4241	0.1645597998
4242	0.1644875821
4243	0.1644643445
4244	0.1644432781
4245	0.1644189395
4246	0.1643863126
4247	0.164337054
4248	0.1643007532
4249	0.1642896956
4250	0.164257681
4251	0.1642163242
4252	0.1641828613
4253	0.1641542053
4254	0.164126711
4255	0.1641048602
4256	0.1640908321
4257	0.1640652422
4258	0.1640578737
4259	0.1640288669
4260	0.1640067875
4261	0.163983715
4262	0.1639565396
4263	0.1639237294
4264	0.1639132471
4265	0.1638726102
4266	0.1638565123
4267	0.1638160656
4268	0.1637740117
4269	0.1637491016
4270	0.1636688834
4271	0.163642129
4272	0.1636163385
4273	0.1635824639
4274	0.1635446593
4275	0.1635109254
4276	0.1634854289
4277	0.1634642398
4278	0.1634400918
4279	0.1634188131
4280	0.1633893073
4281	0.1633662464
4282	0.1633404946
4283	0.1633168544
4284	0.1632820678
4285	0.1632440157
4286	0.163224553
4287	0.1631894204
4288	0.1631758857
4289	0.1631561517
4290	0.1631276973
4291	0.1631001286
4292	0.1630669793
4293	0.163035988
4294	0.1630023414
4295	0.1629805046
4296	0.1629596691
4297	0.1629365503
4298	0.1628918921
4299	0.1628685097
4300	0.1628357156
4301	0.1628046684
4302	0.1627822009
4303	0.1627431513
4304	0.1627256337
4305	0.1627106087
4306	0.1626921238
4307	0.1626340279
4308	0.1625793941
4309	0.1625475974
4310	0.1625219803
4311	0.1624930336
4312	0.1624728646
4313	0.1624570147
4314	0.1624009803
4315	0.1623657273
4316	0.1623443003
4317	0.1623222304
4318	0.1622509013
4319	0.1622280253
4320	0.1622110809
4321	0.1621865953
4322	0.1621712474
4323	0.162147599
4324	0.1621343273
4325	0.162116908
4326	0.162099854
4327	0.1620744819
4328	0.1620564533
4329	0.1620210887
4330	0.1619854362
4331	0.1619469029
4332	0.1619074808
4333	0.1618784441
4334	0.1618541234
4335	0.1618215863
4336	0.1618041478
4337	0.1617905576
4338	0.1617497718
4339	0.1617345778
4340	0.1617195968
4341	0.1617012484
4342	0.1616746072
4343	0.1616185975
4344	0.1616023556
4345	0.1615838286
4346	0.1615139851
4347	0.1614910248
4348	0.1614722941
4349	0.1614485725
4350	0.1614343904
4351	0.161400779
4352	0.1613441032
4353	0.1613223962
4354	0.1613115378
4355	0.1612901724
4356	0.1612586175
4357	0.1612225348
4358	0.1612095103
4359	0.1611892552
4360	0.1611487759
4361	0.1611298006
4362	0.161096791
4363	0.1610755507
4364	0.1610293748
4365	0.1609941792
4366	0.1609717049
4367	0.1609281536
4368	0.1609105097
4369	0.1608939293
4370	0.1608803563
4371	0.1608524406
4372	0.160813769
4373	0.1607938818
4374	0.1607858986
4375	0.1607601524
4376	0.1607379933
4377	0.1607124598
4378	0.1606930283
4379	0.1606755
4380	0.1606569338
4381	0.1606313718
4382	0.1606079199
4383	0.1605536359
4384	0.1605347847
4385	0.1605200853
4386	0.1604974937
4387	0.1604752071
4388	0.1604365596
4389	0.1604158412
4390	0.1603621778
4391	0.1603326865
4392	0.1603152411
4393	0.1602951668
4394	0.1602813933
4395	0.1602708415
4396	0.1602544379
4397	0.1602285721
4398	0.1602187189
4399	0.1601903366
4400	0.1601589223
4401	0.160148675
4402	0.160097512
4403	0.1600696827
4404	0.1600357437
4405	0.1600103072
4406	0.1599862748
4407	0.1599652309
4408	0.159920688
4409	0.1599019653
4410	0.1598839807
4411	0.1598609973
4412	0.1598127222
4413	0.1598003773
4414	0.1597698184
4415	0.159737932
4416	0.1597223355
4417	0.159699334
4418	0.1596834257
4419	0.1596139383
4420	0.1595850069
4421	0.1595489347
4422	0.1595086736
4423	0.1594929782
4424	0.159468756
4425	0.1594548152
4426	0.1594273464
4427	0.1593952862
4428	0.1593736316
4429	0.1593539837
4430	0.1593091678
4431	0.1592839711
4432	0.1592696979
4433	0.1592482665
4434	0.1592218699
4435	0.1592133582
4436	0.1591909826
4437	0.1591746516
4438	0.1591618257
4439	0.159127145
4440	0.1590986557
4441	0.159070695
4442	0.1590246185
4443	0.1590022578
4444	0.1589764275
4445	0.1589525882
4446	0.1589055961
4447	0.1588886257
4448	0.1588756156
4449	0.1588422087
4450	0.1588046514
4451	0.1587833392
4452	0.1587624449
4453	0.1587539794
4454	0.1587146937
4455	0.1586924003
4456	0.1586425547
4457	0.1586231888
4458	0.1586024885
4459	0.1585895916
4460	0.1585606093
4461	0.1585401248
4462	0.1585123234
4463	0.1584852974
4464	0.1584576197
4465	0.1584351457
4466	0.1584051881
4467	0.1583921439
4468	0.158354698
4469	0.1583367324
4470	0.158313259
4471	0.1582878292
4472	0.1582684786
4473	0.1582283149
4474	0.1582033213
4475	0.1581638176
4476	0.1581483448
4477	0.1581124153
4478	0.1581008281
4479	0.158070593
4480	0.1580549925
4481	0.1580281077
4482	0.1580168357
4483	0.157987875
4484	0.1579612859
4485	0.1579235247
4486	0.1579068656
4487	0.1578780085
4488	0.1578287356
4489	0.1578085926
4490	0.157783692
4491	0.1577669823
4492	0.1576961649
4493	0.1576658762
4494	0.1576486053
4495	0.1576022746
4496	0.1575858003
4497	0.1575459153
4498	0.1575164729
4499	0.157478951
4500	0.1574689777
4501	0.1574509311
4502	0.157422638
4503	0.1573944961
4504	0.1573686808
4505	0.1573497424
4506	0.1573397294
4507	0.1573085377
4508	0.1572829161
4509	0.1572577478
4510	0.1572419762
4511	0.1572301537
4512	0.1572066424
4513	0.1571941879
4514	0.1571546747
4515	0.1571253134
4516	0.1570857019
4517	0.1570520102
4518	0.1570324541
4519	0.1569986547
4520	0.1569732465
4521	0.1569348262
4522	0.1569014082
4523	0.156829098
4524	0.1568017886
4525	0.1567761766
4526	0.1567403272
4527	0.1567260387
4528	0.1567014173
4529	0.1566796917
4530	0.1566663848
4531	0.1566291281
4532	0.1565861847
4533	0.1565732975
4534	0.1565575022
4535	0.15653843
4536	0.1565255259
4537	0.1565055102
4538	0.1564879711
4539	0.1564726797
4540	0.1564530621
4541	0.156404755
4542	0.1563893365
4543	0.156362163
4544	0.1563398328
4545	0.1562907575
4546	0.1562585012
4547	0.156248515
4548	0.1562252322
4549	0.1562085776
4550	0.1561857355
4551	0.1561718714
4552	0.1561447121
4553	0.1561239217
4554	0.1561125499
4555	0.1560711928
4556	0.1560385528
4557	0.1560245892
4558	0.1560073927
4559	0.1559506482
4560	0.1559334058
4561	0.1559096115
4562	0.1558820188
4563	0.155860298
4564	0.1558409326
4565	0.155825988
4566	0.1558090327
4567	0.1557678619
4568	0.1557431021
4569	0.1557221151
4570	0.1556788865
4571	0.1556684298
4572	0.1556275111
4573	0.1555748443
4574	0.1555421735
4575	0.1555253003
4576	0.1554918215
4577	0.1554756503
4578	0.1554583526
4579	0.1554474622
4580	0.1554315195
4581	0.1554094295
4582	0.155393686
4583	0.1553713025
4584	0.1553631089
4585	0.1553499763
4586	0.1553345923
4587	0.1552899129
4588	0.1552602475
4589	0.1552223662
4590	0.1552016249
4591	0.1551832758
4592	0.1551611311
4593	0.155131122
4594	0.1550956272
4595	0.1550843889
4596	0.1550630597
4597	0.1550405655
4598	0.1550193671
4599	0.1549860443
4600	0.1549340671
4601	0.1549148154
4602	0.1548935761
4603	0.1548663985
4604	0.1548500387
4605	0.1548135657
4606	0.1547961509
4607	0.1547594478
4608	0.1547226612
4609	0.1546997078
4610	0.1546638312
4611	0.1546278211
4612	0.154619764
4613	0.1546064164
4614	0.1545907623
4615	0.1545470598
4616	0.154521261
4617	0.1544906841
4618	0.1544717439
4619	0.1544109815
4620	0.1543964953
4621	0.154369823
4622	0.1543486505
4623	0.1543201767
4624	0.1542818251
4625	0.1542570191
4626	0.1542260099
4627	0.1542005779
4628	0.1541837236
4629	0.1541527116
4630	0.1541289772
4631	0.1541046257
4632	0.1540425238
4633	0.1540186521
4634	0.1539625779
4635	0.1539535415
4636	0.1539341458
4637	0.1539022865
4638	0.1538851302
4639	0.1538583056
4640	0.1538214804
4641	0.1538145533
4642	0.1537959153
4643	0.1537692253
4644	0.1537169461
4645	0.1536859152
4646	0.1536752376
4647	0.1536417983
4648	0.1536186748
4649	0.1535782751
4650	0.1535685011
4651	0.1535510224
4652	0.1535321772
4653	0.1535175199
4654	0.1534835974
4655	0.1534550708
4656	0.1534402572
4657	0.153367707
4658	0.1533132822
4659	0.1532769003
4660	0.153218547
4661	0.153208309
4662	0.1531881763
4663	0.1531718738
4664	0.1531569895
4665	0.1531461667
4666	0.1531126651
4667	0.1530518216
4668	0.1530223171
4669	0.1530073841
4670	0.1529707425
4671	0.1529464196
4672	0.1529294918
4673	0.1529074737
4674	0.1528721462
4675	0.1528150578
4676	0.1527870989
4677	0.1527754825
4678	0.1527611556
4679	0.1527128528
4680	0.1526693478
4681	0.1526458583
4682	0.1526324331
4683	0.1526086619
4684	0.1525919707
4685	0.1525742787
4686	0.1525407198
4687	0.1525250616
4688	0.1524767862
4689	0.1524594537
4690	0.1524301483
4691	0.1524129896
4692	0.1523871213
4693	0.1523745378
4694	0.1523508374
4695	0.1523374562
4696	0.1523223681
4697	0.1522952826
4698	0.1522639468
4699	0.1522217298
4700	0.1522014338
4701	0.1521562215
4702	0.1521068478
4703	0.1520682201
4704	0.1520424561
4705	0.152013796
4706	0.1519912868
4707	0.1519618606
4708	0.1519445784
4709	0.1519219944
4710	0.1519112912
4711	0.151889271
4712	0.1518471821
4713	0.1518344524
